sample_id	chrom	start	end	cn_a	cn_b
internal9	chr2	8	9	0	0
internal9	chr2	9	10	0	0
internal9	chr3	0	1	0	0
internal9	chr3	1	2	0	0
internal9	chr3	2	3	0	0
internal9	chr3	3	4	0	0
internal9	chr3	4	5	0	0
internal9	chr3	5	6	0	0
internal9	chr3	6	7	0	0
internal9	chr3	7	8	0	0
internal9	chr3	8	9	0	0
internal9	chr3	9	10	0	0
internal9	chr4	0	1	0	0
internal9	chr4	1	2	0	0
internal9	chr4	2	3	0	0
internal9	chr4	3	4	0	0
internal9	chr4	4	5	0	0
internal9	chr4	5	6	0	0
internal9	chr4	6	7	0	0
internal9	chr4	7	8	0	0
internal9	chr4	8	9	0	0
internal9	chr4	9	10	0	0
sample_1	chr1	0	1	0	0
sample_1	chr1	1	2	0	0
sample_1	chr1	2	3	0	0
sample_1	chr1	3	4	0	0
sample_1	chr1	4	5	0	0
sample_1	chr1	5	6	0	0
sample_1	chr1	6	7	0	0
sample_1	chr1	7	8	0	0
sample_1	chr1	8	9	0	0
sample_1	chr1	9	10	0	0
sample_1	chr2	0	1	0	0
sample_1	chr2	1	2	0	0
sample_1	chr2	2	3	0	0
sample_1	chr2	3	4	0	0
sample_1	chr2	4	5	0	0
sample_1	chr2	5	6	0	0
sample_1	chr2	6	7	0	0
sample_1	chr2	7	8	0	0
sample_1	chr2	8	9	0	0
sample_1	chr2	9	10	0	0
sample_1	chr3	0	1	0	0
sample_1	chr3	1	2	1	0
sample_1	chr3	2	3	0	0
sample_1	chr3	3	4	0	0
sample_1	chr3	4	5	0	0
sample_1	chr3	5	6	0	0
sample_1	chr3	6	7	0	0
sample_1	chr3	7	8	0	0
sample_1	chr3	8	9	0	0
sample_1	chr3	9	10	0	0
sample_1	chr4	0	1	0	0
sample_1	chr4	1	2	0	0
sample_1	chr4	2	3	0	0
sample_1	chr4	3	4	0	0
sample_1	chr4	4	5	0	0
sample_1	chr4	5	6	0	0
sample_1	chr4	6	7	0	0
sample_1	chr4	7	8	0	0
sample_1	chr4	8	9	0	0
sample_1	chr4	9	10	0	0
sample_10	chr1	0	1	0	0
sample_10	chr1	1	2	0	0
sample_10	chr1	2	3	0	0
sample_10	chr1	3	4	0	0
sample_10	chr1	4	5	0	0
sample_10	chr1	5	6	0	0
sample_10	chr1	6	7	0	0
sample_10	chr1	7	8	0	0
sample_10	chr1	8	9	0	0
sample_10	chr1	9	10	0	0
sample_10	chr2	0	1	0	0
sample_10	chr2	1	2	0	0
sample_10	chr2	2	3	0	0
sample_10	chr2	3	4	0	0
sample_10	chr2	4	5	0	0
sample_10	chr2	5	6	0	0
sample_10	chr2	6	7	0	0
sample_10	chr2	7	8	1	0
sample_10	chr2	8	9	0	0
sample_10	chr2	9	10	0	0
sample_10	chr3	0	1	0	0
sample_10	chr3	1	2	0	0
sample_10	chr3	2	3	0	0
sample_10	chr3	3	4	0	0
sample_10	chr3	4	5	0	0
sample_10	chr3	5	6	0	0
sample_10	chr3	6	7	0	0
sample_10	chr3	7	8	0	0
sample_10	chr3	8	9	0	0
sample_10	chr3	9	10	0	0
sample_10	chr4	0	1	0	0
sample_10	chr4	1	2	0	0
sample_10	chr4	2	3	0	0
sample_10	chr4	3	4	0	0
sample_10	chr4	4	5	0	0
sample_10	chr4	5	6	0	0
sample_10	chr4	6	7	0	0
sample_10	chr4	7	8	0	0
sample_10	chr4	8	9	0	0
sample_10	chr4	9	10	0	0
sample_11	chr1	0	1	0	0
sample_11	chr1	1	2	0	0
sample_11	chr1	2	3	0	0
sample_11	chr1	3	4	0	0
sample_11	chr1	4	5	0	0
sample_11	chr1	5	6	0	0
sample_11	chr1	6	7	0	0
sample_11	chr1	7	8	0	0
sample_11	chr1	8	9	0	0
sample_11	chr1	9	10	0	0
sample_11	chr2	0	1	0	0
sample_11	chr2	1	2	0	0
sample_11	chr2	2	3	0	0
sample_11	chr2	3	4	0	0
sample_11	chr2	4	5	0	0
sample_11	chr2	5	6	0	0
sample_11	chr2	6	7	0	0
sample_11	chr2	7	8	0	0
sample_11	chr2	8	9	0	0
sample_11	chr2	9	10	0	0
sample_11	chr3	0	1	0	0
sample_11	chr3	1	2	0	0
sample_11	chr3	2	3	0	0
sample_11	chr3	3	4	0	0
sample_11	chr3	4	5	0	0
sample_11	chr3	5	6	0	0
sample_11	chr3	6	7	0	0
sample_11	chr3	7	8	0	0
sample_11	chr3	8	9	0	0
sample_11	chr3	9	10	0	0
sample_11	chr4	0	1	0	0
sample_11	chr4	1	2	0	0
sample_11	chr4	2	3	0	1
sample_11	chr4	3	4	0	0
sample_11	chr4	4	5	0	0
sample_11	chr4	5	6	0	0
sample_11	chr4	6	7	0	0
sample_11	chr4	7	8	0	0
sample_11	chr4	8	9	0	0
sample_11	chr4	9	10	0	1
sample_12	chr1	0	1	0	0
sample_12	chr1	1	2	0	0
sample_12	chr1	2	3	0	0
sample_12	chr1	3	4	0	0
sample_12	chr1	4	5	0	0
sample_12	chr1	5	6	0	0
sample_12	chr1	6	7	0	0
sample_12	chr1	7	8	0	0
sample_12	chr1	8	9	0	0
sample_12	chr1	9	10	0	0
sample_12	chr2	0	1	0	0
sample_12	chr2	1	2	0	0
sample_12	chr2	2	3	0	0
sample_12	chr2	3	4	0	0
sample_12	chr2	4	5	0	0
sample_12	chr2	5	6	0	0
sample_12	chr2	6	7	0	0
sample_12	chr2	7	8	0	0
sample_12	chr2	8	9	0	0
sample_12	chr2	9	10	0	0
sample_12	chr3	0	1	0	0
sample_12	chr3	1	2	0	0
sample_12	chr3	2	3	0	0
sample_12	chr3	3	4	0	0
sample_12	chr3	4	5	0	0
sample_12	chr3	5	6	0	0
sample_12	chr3	6	7	0	0
sample_12	chr3	7	8	0	0
sample_12	chr3	8	9	0	0
sample_12	chr3	9	10	0	0
sample_12	chr4	0	1	0	0
sample_12	chr4	1	2	0	0
sample_12	chr4	2	3	0	0
sample_12	chr4	3	4	0	0
sample_12	chr4	4	5	0	0
sample_12	chr4	5	6	0	0
sample_12	chr4	6	7	0	0
sample_12	chr4	7	8	0	0
sample_12	chr4	8	9	0	0
sample_12	chr4	9	10	0	0
sample_13	chr1	0	1	0	0
sample_13	chr1	1	2	0	0
sample_13	chr1	2	3	0	0
sample_13	chr1	3	4	0	0
sample_13	chr1	4	5	0	0
sample_13	chr1	5	6	0	0
sample_13	chr1	6	7	0	0
sample_13	chr1	7	8	0	0
sample_13	chr1	8	9	0	0
sample_13	chr1	9	10	0	0
sample_13	chr2	0	1	0	0
sample_13	chr2	1	2	0	0
sample_13	chr2	2	3	0	0
sample_13	chr2	3	4	0	0
sample_13	chr2	4	5	0	0
sample_13	chr2	5	6	0	0
sample_13	chr2	6	7	0	1
sample_13	chr2	7	8	0	0
sample_13	chr2	8	9	0	0
sample_13	chr2	9	10	0	0
sample_13	chr3	0	1	0	0
sample_13	chr3	1	2	0	0
sample_13	chr3	2	3	0	0
sample_13	chr3	3	4	0	0
sample_13	chr3	4	5	0	0
sample_13	chr3	5	6	0	0
sample_13	chr3	6	7	0	0
sample_13	chr3	7	8	0	0
sample_13	chr3	8	9	0	0
sample_13	chr3	9	10	0	0
sample_13	chr4	0	1	0	0
sample_13	chr4	1	2	0	0
sample_13	chr4	2	3	0	0
sample_13	chr4	3	4	0	0
sample_13	chr4	4	5	0	0
sample_13	chr4	5	6	0	0
sample_13	chr4	6	7	0	0
sample_13	chr4	7	8	0	0
sample_13	chr4	8	9	0	0
sample_13	chr4	9	10	0	0
sample_14	chr1	0	1	0	0
sample_14	chr1	1	2	0	0
sample_14	chr1	2	3	0	0
sample_14	chr1	3	4	0	0
sample_14	chr1	4	5	0	0
sample_14	chr1	5	6	0	0
sample_14	chr1	6	7	0	0
sample_14	chr1	7	8	0	0
sample_14	chr1	8	9	0	0
sample_14	chr1	9	10	0	0
sample_14	chr2	0	1	0	0
sample_14	chr2	1	2	0	0
sample_14	chr2	2	3	0	0
sample_14	chr2	3	4	0	0
sample_14	chr2	4	5	0	0
sample_14	chr2	5	6	0	0
sample_14	chr2	6	7	0	1
sample_14	chr2	7	8	0	0
sample_14	chr2	8	9	0	0
sample_14	chr2	9	10	0	0
sample_14	chr3	0	1	0	0
sample_14	chr3	1	2	0	0
sample_14	chr3	2	3	0	0
sample_14	chr3	3	4	0	0
sample_14	chr3	4	5	0	0
sample_14	chr3	5	6	0	0
sample_14	chr3	6	7	0	0
sample_14	chr3	7	8	0	0
sample_14	chr3	8	9	0	0
sample_14	chr3	9	10	0	0
sample_14	chr4	0	1	0	0
sample_14	chr4	1	2	0	0
sample_14	chr4	2	3	0	0
sample_14	chr4	3	4	0	0
sample_14	chr4	4	5	0	0
sample_14	chr4	5	6	0	0
sample_14	chr4	6	7	0	0
sample_14	chr4	7	8	0	0
sample_14	chr4	8	9	0	0
sample_14	chr4	9	10	0	0
sample_15	chr1	0	1	0	0
sample_15	chr1	1	2	0	0
sample_15	chr1	2	3	0	0
sample_15	chr1	3	4	0	0
sample_15	chr1	4	5	0	0
sample_15	chr1	5	6	0	0
sample_15	chr1	6	7	0	0
sample_15	chr1	7	8	0	0
sample_15	chr1	8	9	0	0
sample_15	chr1	9	10	0	0
sample_15	chr2	0	1	0	0
sample_15	chr2	1	2	0	0
sample_15	chr2	2	3	0	0
sample_15	chr2	3	4	0	0
sample_15	chr2	4	5	0	0
sample_15	chr2	5	6	0	0
sample_15	chr2	6	7	0	0
sample_15	chr2	7	8	0	0
sample_15	chr2	8	9	0	0
sample_15	chr2	9	10	0	0
sample_15	chr3	0	1	0	0
sample_15	chr3	1	2	0	0
sample_15	chr3	2	3	0	0
sample_15	chr3	3	4	0	0
sample_15	chr3	4	5	0	0
sample_15	chr3	5	6	0	0
sample_15	chr3	6	7	0	0
sample_15	chr3	7	8	0	0
sample_15	chr3	8	9	0	0
sample_15	chr3	9	10	0	0
sample_15	chr4	0	1	0	0
sample_15	chr4	1	2	0	0
sample_15	chr4	2	3	0	0
sample_15	chr4	3	4	0	0
sample_15	chr4	4	5	0	0
sample_15	chr4	5	6	0	0
sample_15	chr4	6	7	0	0
sample_15	chr4	7	8	0	0
sample_15	chr4	8	9	0	0
sample_15	chr4	9	10	0	0
sample_16	chr1	0	1	0	0
sample_16	chr1	1	2	0	0
sample_16	chr1	2	3	0	0
sample_16	chr1	3	4	0	0
sample_16	chr1	4	5	0	0
sample_16	chr1	5	6	0	0
sample_16	chr1	6	7	0	0
sample_16	chr1	7	8	0	1
sample_16	chr1	8	9	0	0
sample_16	chr1	9	10	0	0
sample_16	chr2	0	1	0	0
sample_16	chr2	1	2	0	0
sample_16	chr2	2	3	0	0
sample_16	chr2	3	4	0	0
sample_16	chr2	4	5	0	0
sample_16	chr2	5	6	0	0
sample_16	chr2	6	7	0	0
sample_16	chr2	7	8	0	0
sample_16	chr2	8	9	0	0
sample_16	chr2	9	10	0	0
sample_16	chr3	0	1	0	0
sample_16	chr3	1	2	0	0
sample_16	chr3	2	3	0	0
sample_16	chr3	3	4	0	0
sample_16	chr3	4	5	0	0
sample_16	chr3	5	6	0	0
sample_16	chr3	6	7	0	0
sample_16	chr3	7	8	0	0
sample_16	chr3	8	9	0	0
sample_16	chr3	9	10	0	0
sample_16	chr4	0	1	0	0
sample_16	chr4	1	2	0	0
sample_16	chr4	2	3	0	0
sample_16	chr4	3	4	0	0
sample_16	chr4	4	5	0	0
sample_16	chr4	5	6	0	0
sample_16	chr4	6	7	0	0
sample_16	chr4	7	8	0	0
sample_16	chr4	8	9	0	0
sample_16	chr4	9	10	0	0
sample_17	chr1	0	1	0	0
sample_17	chr1	1	2	0	0
sample_17	chr1	2	3	0	0
sample_17	chr1	3	4	0	0
sample_17	chr1	4	5	0	0
sample_17	chr1	5	6	0	0
sample_17	chr1	6	7	0	0
sample_17	chr1	7	8	0	0
sample_17	chr1	8	9	0	0
sample_17	chr1	9	10	0	0
sample_17	chr2	0	1	0	0
sample_17	chr2	1	2	0	0
sample_17	chr2	2	3	0	0
sample_17	chr2	3	4	0	0
sample_17	chr2	4	5	0	0
sample_17	chr2	5	6	0	0
sample_17	chr2	6	7	0	0
sample_17	chr2	7	8	0	0
sample_17	chr2	8	9	0	0
sample_17	chr2	9	10	0	0
sample_17	chr3	0	1	0	0
sample_17	chr3	1	2	0	0
sample_17	chr3	2	3	0	0
sample_17	chr3	3	4	0	0
sample_17	chr3	4	5	0	0
sample_17	chr3	5	6	0	0
sample_17	chr3	6	7	0	0
sample_17	chr3	7	8	0	0
sample_17	chr3	8	9	0	0
sample_17	chr3	9	10	0	0
sample_17	chr4	0	1	0	0
sample_17	chr4	1	2	0	0
sample_17	chr4	2	3	0	0
sample_17	chr4	3	4	0	0
sample_17	chr4	4	5	0	0
sample_17	chr4	5	6	0	0
sample_17	chr4	6	7	0	0
sample_17	chr4	7	8	0	0
sample_17	chr4	8	9	0	0
sample_17	chr4	9	10	0	1
sample_18	chr1	0	1	0	0
sample_18	chr1	1	2	0	0
sample_18	chr1	2	3	0	0
sample_18	chr1	3	4	0	0
sample_18	chr1	4	5	0	0
sample_18	chr1	5	6	0	0
sample_18	chr1	6	7	0	0
sample_18	chr1	7	8	0	0
sample_18	chr1	8	9	0	0
sample_18	chr1	9	10	0	0
sample_18	chr2	0	1	0	0
sample_18	chr2	1	2	0	0
sample_18	chr2	2	3	0	0
sample_18	chr2	3	4	0	0
sample_18	chr2	4	5	0	0
sample_18	chr2	5	6	0	0
sample_18	chr2	6	7	0	0
sample_18	chr2	7	8	0	0
sample_18	chr2	8	9	0	0
sample_18	chr2	9	10	0	0
sample_18	chr3	0	1	0	0
sample_18	chr3	1	2	0	0
sample_18	chr3	2	3	0	0
sample_18	chr3	3	4	0	0
sample_18	chr3	4	5	0	0
sample_18	chr3	5	6	0	0
sample_18	chr3	6	7	0	0
sample_18	chr3	7	8	0	0
sample_18	chr3	8	9	0	0
sample_18	chr3	9	10	0	0
sample_18	chr4	0	1	0	0
sample_18	chr4	1	2	0	0
sample_18	chr4	2	3	0	0
sample_18	chr4	3	4	0	0
sample_18	chr4	4	5	0	0
sample_18	chr4	5	6	0	0
sample_18	chr4	6	7	0	0
sample_18	chr4	7	8	0	0
sample_18	chr4	8	9	0	0
sample_18	chr4	9	10	0	0
sample_19	chr1	0	1	0	0
sample_19	chr1	1	2	0	0
sample_19	chr1	2	3	0	1
sample_19	chr1	3	4	0	0
sample_19	chr1	4	5	0	0
sample_19	chr1	5	6	0	0
sample_19	chr1	6	7	0	0
sample_19	chr1	7	8	0	0
sample_19	chr1	8	9	0	0
sample_19	chr1	9	10	0	0
sample_19	chr2	0	1	0	0
sample_19	chr2	1	2	0	0
sample_19	chr2	2	3	0	0
sample_19	chr2	3	4	0	0
sample_19	chr2	4	5	0	0
sample_19	chr2	5	6	0	0
sample_19	chr2	6	7	0	0
sample_19	chr2	7	8	0	0
sample_19	chr2	8	9	0	0
sample_19	chr2	9	10	0	0
sample_19	chr3	0	1	0	0
sample_19	chr3	1	2	0	0
sample_19	chr3	2	3	0	0
sample_19	chr3	3	4	0	0
sample_19	chr3	4	5	0	0
sample_19	chr3	5	6	0	0
sample_19	chr3	6	7	0	0
sample_19	chr3	7	8	0	0
sample_19	chr3	8	9	0	0
sample_19	chr3	9	10	0	0
sample_19	chr4	0	1	0	0
sample_19	chr4	1	2	0	0
sample_19	chr4	2	3	0	0
sample_19	chr4	3	4	0	0
sample_19	chr4	4	5	0	0
sample_19	chr4	5	6	0	0
sample_19	chr4	6	7	0	0
sample_19	chr4	7	8	0	0
sample_19	chr4	8	9	0	0
sample_19	chr4	9	10	0	1
sample_2	chr1	0	1	0	0
sample_2	chr1	1	2	0	0
sample_2	chr1	2	3	0	0
sample_2	chr1	3	4	0	0
sample_2	chr1	4	5	0	0
sample_2	chr1	5	6	0	0
sample_2	chr1	6	7	0	0
sample_2	chr1	7	8	0	0
sample_2	chr1	8	9	0	0
sample_2	chr1	9	10	0	0
sample_2	chr2	0	1	0	0
sample_2	chr2	1	2	0	0
sample_2	chr2	2	3	0	0
sample_2	chr2	3	4	0	0
sample_2	chr2	4	5	0	0
sample_2	chr2	5	6	1	0
sample_2	chr2	6	7	0	0
sample_2	chr2	7	8	0	0
sample_2	chr2	8	9	0	0
sample_2	chr2	9	10	0	0
sample_2	chr3	0	1	0	0
sample_2	chr3	1	2	0	0
sample_2	chr3	2	3	0	0
sample_2	chr3	3	4	0	0
sample_2	chr3	4	5	0	0
sample_2	chr3	5	6	0	0
sample_2	chr3	6	7	0	0
sample_2	chr3	7	8	0	0
sample_2	chr3	8	9	0	0
sample_2	chr3	9	10	0	0
sample_2	chr4	0	1	0	0
sample_2	chr4	1	2	0	0
sample_2	chr4	2	3	0	0
sample_2	chr4	3	4	0	0
sample_2	chr4	4	5	0	0
sample_2	chr4	5	6	1	0
sample_2	chr4	6	7	0	0
sample_2	chr4	7	8	0	0
sample_2	chr4	8	9	0	0
sample_2	chr4	9	10	0	0
sample_20	chr1	0	1	1	0
sample_20	chr1	1	2	0	0
sample_20	chr1	2	3	0	0
sample_20	chr1	3	4	0	0
sample_20	chr1	4	5	0	0
sample_20	chr1	5	6	0	0
sample_20	chr1	6	7	0	0
sample_20	chr1	7	8	0	0
sample_20	chr1	8	9	0	0
sample_20	chr1	9	10	0	0
sample_20	chr2	0	1	0	0
sample_20	chr2	1	2	0	0
sample_20	chr2	2	3	0	0
sample_20	chr2	3	4	0	0
sample_20	chr2	4	5	0	0
sample_20	chr2	5	6	0	0
sample_20	chr2	6	7	0	0
sample_20	chr2	7	8	0	0
sample_20	chr2	8	9	0	0
sample_20	chr2	9	10	0	0
sample_20	chr3	0	1	0	0
sample_20	chr3	1	2	0	0
sample_20	chr3	2	3	0	0
sample_20	chr3	3	4	0	0
sample_20	chr3	4	5	0	0
sample_20	chr3	5	6	0	0
sample_20	chr3	6	7	0	0
sample_20	chr3	7	8	0	0
sample_20	chr3	8	9	0	0
sample_20	chr3	9	10	0	0
sample_20	chr4	0	1	0	0
sample_20	chr4	1	2	0	0
sample_20	chr4	2	3	0	0
sample_20	chr4	3	4	0	0
sample_20	chr4	4	5	0	0
sample_20	chr4	5	6	0	0
sample_20	chr4	6	7	0	0
sample_20	chr4	7	8	0	0
sample_20	chr4	8	9	0	0
sample_20	chr4	9	10	0	0
sample_21	chr1	0	1	0	0
sample_21	chr1	1	2	0	0
sample_21	chr1	2	3	0	0
sample_21	chr1	3	4	0	0
sample_21	chr1	4	5	0	0
sample_21	chr1	5	6	0	0
sample_21	chr1	6	7	0	0
sample_21	chr1	7	8	0	0
sample_21	chr1	8	9	0	0
sample_21	chr1	9	10	0	0
sample_21	chr2	0	1	0	0
sample_21	chr2	1	2	0	0
sample_21	chr2	2	3	0	0
sample_21	chr2	3	4	0	0
sample_21	chr2	4	5	0	0
sample_21	chr2	5	6	0	0
sample_21	chr2	6	7	0	0
sample_21	chr2	7	8	0	0
sample_21	chr2	8	9	0	0
sample_21	chr2	9	10	0	0
sample_21	chr3	0	1	0	0
sample_21	chr3	1	2	0	0
sample_21	chr3	2	3	0	0
sample_21	chr3	3	4	0	0
sample_21	chr3	4	5	0	0
sample_21	chr3	5	6	0	0
sample_21	chr3	6	7	0	0
sample_21	chr3	7	8	0	0
sample_21	chr3	8	9	0	0
sample_21	chr3	9	10	0	0
sample_21	chr4	0	1	0	0
sample_21	chr4	1	2	0	0
sample_21	chr4	2	3	0	0
sample_21	chr4	3	4	0	0
sample_21	chr4	4	5	0	0
sample_21	chr4	5	6	0	0
sample_21	chr4	6	7	0	0
sample_21	chr4	7	8	0	0
sample_21	chr4	8	9	0	0
sample_21	chr4	9	10	0	0
sample_22	chr1	0	1	0	0
sample_22	chr1	1	2	0	0
sample_22	chr1	2	3	0	0
sample_22	chr1	3	4	0	0
sample_22	chr1	4	5	0	0
sample_22	chr1	5	6	0	0
sample_22	chr1	6	7	0	0
sample_22	chr1	7	8	0	0
sample_22	chr1	8	9	0	0
sample_22	chr1	9	10	0	0
sample_22	chr2	0	1	0	0
sample_22	chr2	1	2	0	0
sample_22	chr2	2	3	0	0
sample_22	chr2	3	4	0	0
sample_22	chr2	4	5	0	0
sample_22	chr2	5	6	0	0
sample_22	chr2	6	7	0	1
sample_22	chr2	7	8	0	0
sample_22	chr2	8	9	0	0
sample_22	chr2	9	10	0	0
sample_22	chr3	0	1	0	0
sample_22	chr3	1	2	0	0
sample_22	chr3	2	3	0	0
sample_22	chr3	3	4	0	0
sample_22	chr3	4	5	0	0
sample_22	chr3	5	6	0	0
sample_22	chr3	6	7	0	0
sample_22	chr3	7	8	0	0
sample_22	chr3	8	9	0	0
sample_22	chr3	9	10	0	0
sample_22	chr4	0	1	0	0
sample_22	chr4	1	2	0	0
sample_22	chr4	2	3	0	0
sample_22	chr4	3	4	0	0
sample_22	chr4	4	5	0	0
sample_22	chr4	5	6	0	0
sample_22	chr4	6	7	0	0
sample_22	chr4	7	8	0	0
sample_22	chr4	8	9	0	0
sample_22	chr4	9	10	0	0
sample_23	chr1	0	1	0	0
sample_23	chr1	1	2	0	0
sample_23	chr1	2	3	0	0
sample_23	chr1	3	4	0	0
sample_23	chr1	4	5	0	0
sample_23	chr1	5	6	0	0
sample_23	chr1	6	7	0	0
sample_23	chr1	7	8	0	0
sample_23	chr1	8	9	0	0
sample_23	chr1	9	10	1	0
sample_23	chr2	0	1	0	0
sample_23	chr2	1	2	0	0
sample_23	chr2	2	3	0	0
sample_23	chr2	3	4	0	0
sample_23	chr2	4	5	0	0
sample_23	chr2	5	6	0	0
sample_23	chr2	6	7	0	0
sample_23	chr2	7	8	0	0
sample_23	chr2	8	9	0	0
sample_23	chr2	9	10	0	0
sample_23	chr3	0	1	0	0
sample_23	chr3	1	2	0	0
sample_23	chr3	2	3	0	0
sample_23	chr3	3	4	0	0
sample_23	chr3	4	5	0	0
sample_23	chr3	5	6	0	0
sample_23	chr3	6	7	0	0
sample_23	chr3	7	8	0	0
sample_23	chr3	8	9	0	0
sample_23	chr3	9	10	0	0
sample_23	chr4	0	1	0	0
sample_23	chr4	1	2	0	0
sample_23	chr4	2	3	0	0
sample_23	chr4	3	4	0	0
sample_23	chr4	4	5	0	0
sample_23	chr4	5	6	0	0
sample_23	chr4	6	7	0	0
sample_23	chr4	7	8	0	0
sample_23	chr4	8	9	0	0
sample_23	chr4	9	10	0	0
sample_24	chr1	0	1	0	0
sample_24	chr1	1	2	0	0
sample_24	chr1	2	3	0	0
sample_24	chr1	3	4	0	0
sample_24	chr1	4	5	0	0
sample_24	chr1	5	6	0	0
sample_24	chr1	6	7	0	0
sample_24	chr1	7	8	0	0
sample_24	chr1	8	9	0	0
sample_24	chr1	9	10	0	0
sample_24	chr2	0	1	0	0
sample_24	chr2	1	2	0	0
sample_24	chr2	2	3	0	0
sample_24	chr2	3	4	0	0
sample_24	chr2	4	5	0	0
sample_24	chr2	5	6	0	0
sample_24	chr2	6	7	0	0
sample_24	chr2	7	8	0	0
sample_24	chr2	8	9	0	0
sample_24	chr2	9	10	0	0
sample_24	chr3	0	1	0	0
sample_24	chr3	1	2	0	0
sample_24	chr3	2	3	0	0
sample_24	chr3	3	4	0	0
sample_24	chr3	4	5	0	0
sample_24	chr3	5	6	0	0
sample_24	chr3	6	7	0	0
sample_24	chr3	7	8	0	0
sample_24	chr3	8	9	0	0
sample_24	chr3	9	10	0	0
sample_24	chr4	0	1	0	0
sample_24	chr4	1	2	0	0
sample_24	chr4	2	3	0	0
sample_24	chr4	3	4	0	0
sample_24	chr4	4	5	0	0
sample_24	chr4	5	6	0	0
sample_24	chr4	6	7	0	0
sample_24	chr4	7	8	0	0
sample_24	chr4	8	9	0	0
sample_24	chr4	9	10	0	1
sample_25	chr1	0	1	0	0
sample_25	chr1	1	2	0	0
sample_25	chr1	2	3	0	0
sample_25	chr1	3	4	0	0
sample_25	chr1	4	5	0	0
sample_25	chr1	5	6	0	0
sample_25	chr1	6	7	0	0
sample_25	chr1	7	8	0	0
sample_25	chr1	8	9	0	0
sample_25	chr1	9	10	0	0
sample_25	chr2	0	1	0	0
sample_25	chr2	1	2	0	0
sample_25	chr2	2	3	0	0
sample_25	chr2	3	4	0	0
sample_25	chr2	4	5	0	0
sample_25	chr2	5	6	0	0
sample_25	chr2	6	7	0	1
sample_25	chr2	7	8	0	0
sample_25	chr2	8	9	0	0
sample_25	chr2	9	10	0	0
sample_25	chr3	0	1	0	0
sample_25	chr3	1	2	0	0
sample_25	chr3	2	3	0	0
sample_25	chr3	3	4	0	0
sample_25	chr3	4	5	0	0
sample_25	chr3	5	6	0	0
sample_25	chr3	6	7	0	0
sample_25	chr3	7	8	0	0
sample_25	chr3	8	9	0	0
sample_25	chr3	9	10	0	0
sample_25	chr4	0	1	0	0
sample_25	chr4	1	2	0	0
sample_25	chr4	2	3	0	0
sample_25	chr4	3	4	0	0
sample_25	chr4	4	5	0	0
sample_25	chr4	5	6	0	0
sample_25	chr4	6	7	0	0
sample_25	chr4	7	8	0	0
sample_25	chr4	8	9	0	0
sample_25	chr4	9	10	0	0
sample_26	chr1	0	1	0	0
sample_26	chr1	1	2	0	0
sample_26	chr1	2	3	0	0
sample_26	chr1	3	4	0	0
sample_26	chr1	4	5	0	0
sample_26	chr1	5	6	0	0
sample_26	chr1	6	7	0	0
sample_26	chr1	7	8	0	0
sample_26	chr1	8	9	0	0
sample_26	chr1	9	10	0	0
sample_26	chr2	0	1	0	0
sample_26	chr2	1	2	0	0
sample_26	chr2	2	3	0	0
sample_26	chr2	3	4	0	0
sample_26	chr2	4	5	0	0
sample_26	chr2	5	6	0	0
sample_26	chr2	6	7	0	1
sample_26	chr2	7	8	0	0
sample_26	chr2	8	9	0	0
sample_26	chr2	9	10	0	0
sample_26	chr3	0	1	0	0
sample_26	chr3	1	2	0	0
sample_26	chr3	2	3	0	0
sample_26	chr3	3	4	0	0
sample_26	chr3	4	5	0	0
sample_26	chr3	5	6	0	0
sample_26	chr3	6	7	0	0
sample_26	chr3	7	8	0	0
sample_26	chr3	8	9	0	0
sample_26	chr3	9	10	0	0
sample_26	chr4	0	1	0	0
sample_26	chr4	1	2	0	0
sample_26	chr4	2	3	0	0
sample_26	chr4	3	4	0	0
sample_26	chr4	4	5	0	0
sample_26	chr4	5	6	0	0
sample_26	chr4	6	7	0	0
sample_26	chr4	7	8	0	0
sample_26	chr4	8	9	0	0
sample_26	chr4	9	10	0	0
sample_27	chr1	0	1	0	0
sample_27	chr1	1	2	0	0
sample_27	chr1	2	3	0	0
sample_27	chr1	3	4	0	0
sample_27	chr1	4	5	0	0
sample_27	chr1	5	6	0	0
sample_27	chr1	6	7	0	0
sample_27	chr1	7	8	0	0
sample_27	chr1	8	9	0	0
sample_27	chr1	9	10	0	0
sample_27	chr2	0	1	0	0
sample_27	chr2	1	2	0	0
sample_27	chr2	2	3	0	0
sample_27	chr2	3	4	0	0
sample_27	chr2	4	5	0	0
sample_27	chr2	5	6	0	0
sample_27	chr2	6	7	0	0
sample_27	chr2	7	8	0	0
sample_27	chr2	8	9	0	0
sample_27	chr2	9	10	0	0
sample_27	chr3	0	1	0	0
sample_27	chr3	1	2	1	0
sample_27	chr3	2	3	0	0
sample_27	chr3	3	4	0	0
sample_27	chr3	4	5	0	0
sample_27	chr3	5	6	0	0
sample_27	chr3	6	7	0	0
sample_27	chr3	7	8	0	0
sample_27	chr3	8	9	0	0
sample_27	chr3	9	10	0	0
sample_27	chr4	0	1	0	0
sample_27	chr4	1	2	0	0
sample_27	chr4	2	3	0	0
sample_27	chr4	3	4	0	0
sample_27	chr4	4	5	0	0
sample_27	chr4	5	6	0	0
sample_27	chr4	6	7	0	0
sample_27	chr4	7	8	0	0
sample_27	chr4	8	9	0	0
sample_27	chr4	9	10	0	0
sample_28	chr1	0	1	0	0
